지점,일시,1시간평균 미세먼지농도(㎍/㎥)
90,41947.45833,25
90,41947.5,38
90,41947.54167,34
90,41947.58333,62
90,41947.625,38
90,41947.66667,22
90,41947.70833,25
90,41947.75,27
90,41947.79167,41
90,41947.83333,26
90,41947.875,12
90,41947.91667,15
90,41947.95833,18
90,41948,19
90,41948.04167,19
90,41948.08333,24
90,41948.125,12
90,41948.16667,16
90,41948.20833,14
90,41948.25,14
90,41948.29167,12
90,41948.33333,14
90,41948.375,20
90,41948.41667,31
90,41948.45833,35
90,41948.5,27
90,41948.54167,27
90,41948.58333,24
90,41948.625,26
90,41948.66667,20
90,41948.70833,23
90,41948.75,32
90,41948.79167,33
90,41948.83333,33
90,41948.875,32
90,41948.91667,27
90,41948.95833,30
90,41949,28
90,41949.04167,28
90,41949.08333,29
90,41949.125,28
90,41949.16667,25
90,41949.20833,22
90,41949.25,22
90,41949.29167,23
90,41949.33333,38
90,41949.375,52
90,41949.41667,49
90,41949.45833,51
90,41949.5,46
90,41949.54167,44
90,41949.58333,50
90,41949.625,76
90,41949.66667,82
90,41949.70833,87
90,41949.75,112
90,41949.79167,89
90,41949.83333,83
90,41949.875,64
90,41949.91667,47
90,41949.95833,38
90,41950,35
90,41950.04167,46
90,41950.08333,27
90,41950.125,18
90,41950.16667,14
90,41950.20833,16
90,41950.25,11
90,41950.29167,10
90,41950.33333,13
90,41950.375,14
90,41950.41667,15
90,41950.45833,8
90,41950.5,10
90,41950.54167,18
90,41950.58333,16
90,41950.625,12
90,41950.66667,18
90,41950.70833,11
90,41950.75,16
90,41950.79167,14
90,41950.83333,16
90,41950.875,21
90,41950.91667,11
90,41950.95833,10
90,41951,2
90,41951.04167,23
90,41951.08333,10
90,41951.125,6
90,41951.16667,8
90,41951.20833,14
90,41951.25,10
90,41951.29167,14
90,41951.33333,20
90,41951.375,17
90,41951.41667,27
90,41951.45833,34
90,41951.5,32
90,41951.54167,35
90,41951.58333,34
90,41951.625,37
90,41951.66667,37
90,41951.70833,32
90,41951.75,33
90,41951.79167,45
90,41951.83333,36
90,41951.875,28
90,41951.91667,31
90,41951.95833,27
90,41952,24
90,41952.04167,32
90,41952.08333,25
90,41952.125,25
90,41952.16667,24
90,41952.20833,27
90,41952.25,25
90,41952.29167,32
90,41952.33333,41
90,41952.375,42
90,41952.41667,31
90,41952.45833,44
90,41952.5,49
90,41952.54167,47
90,41952.58333,46
90,41952.625,51
90,41952.66667,47
90,41952.70833,45
90,41952.75,63
90,41952.79167,49
90,41952.83333,40
90,41952.875,25
90,41952.91667,24
90,41952.95833,17
90,41953,29
90,41953.04167,19
90,41953.08333,33
90,41953.125,33
90,41953.16667,31
90,41953.20833,40
90,41953.25,33
90,41953.29167,42
90,41953.33333,41
90,41953.375,38
90,41953.41667,36
90,41953.45833,47
90,41953.5,55
90,41953.54167,55
90,41953.58333,44
90,41953.625,41
90,41953.66667,40
90,41953.70833,44
90,41953.75,58
90,41953.79167,83
90,41953.83333,46
90,41953.875,28
90,41953.91667,35
90,41953.95833,22
90,41954,23
90,41954.04167,30
90,41954.08333,25
90,41954.125,25
90,41954.16667,24
90,41954.20833,25
90,41954.25,34
90,41954.29167,33
90,41954.33333,33
90,41954.375,43
90,41954.41667,36
90,41954.45833,41
90,41954.5,41
90,41954.54167,37
90,41954.58333,35
90,41954.625,39
90,41954.66667,35
90,41954.70833,41
90,41954.75,44
90,41954.79167,38
90,41954.83333,36
90,41954.875,46
90,41954.91667,49
90,41954.95833,37
90,41955,36
90,41955.04167,76
90,41955.08333,82
90,41955.125,92
90,41955.16667,53
90,41955.20833,32
90,41955.25,26
90,41955.29167,24
90,41955.33333,31
90,41955.375,31
90,41955.41667,41
90,41955.45833,28
90,41955.5,22
90,41955.54167,32
90,41955.58333,28
90,41955.625,29
90,41955.66667,31
90,41955.70833,28
90,41955.75,28
90,41955.79167,18
90,41955.83333,17
90,41955.875,25
90,41955.91667,38
90,41955.95833,51
90,41956,61
90,41956.04167,68
90,41956.08333,52
90,41956.125,61
90,41956.16667,78
90,41956.20833,105
90,41956.25,145
90,41956.29167,150
90,41956.33333,130
90,41956.375,118
90,41956.41667,113
90,41956.45833,96
90,41956.5,75
90,41956.54167,65
90,41956.58333,40
90,41956.625,42
90,41956.66667,32
90,41956.70833,38
90,41956.75,33
90,41956.79167,24
90,41956.83333,32
90,41956.875,17
90,41956.91667,11
90,41956.95833,15
90,41957,19
90,41957.04167,19
90,41957.08333,20
90,41957.125,17
90,41957.16667,22
90,41957.20833,18
90,41957.25,16
90,41957.29167,19
90,41957.33333,27
90,41957.375,21
90,41957.41667,28
90,41957.45833,32
90,41957.5,31
90,41957.54167,28
90,41957.58333,33
90,41957.625,41
90,41957.66667,33
90,41957.70833,37
90,41957.75,32
90,41957.79167,29
90,41957.83333,22
90,41957.875,26
90,41957.91667,25
90,41957.95833,21
90,41958,24
90,41958.04167,23
90,41958.08333,25
90,41958.125,23
90,41958.16667,11
90,41958.20833,12
90,41958.25,14
90,41958.29167,11
90,41958.33333,13
90,41958.375,23
90,41958.41667,24
90,41958.45833,23
90,41958.5,24
90,41958.54167,37
90,41958.58333,34
90,41958.625,35
90,41958.66667,25
90,41958.70833,30
90,41958.75,42
90,41958.79167,30
90,41958.83333,27
90,41958.875,23
90,41958.91667,15
90,41958.95833,14
90,41959,20
90,41959.04167,15
90,41959.08333,17
90,41959.125,19
90,41959.16667,22
90,41959.20833,20
90,41959.25,21
90,41959.29167,19
90,41959.33333,29
90,41959.375,18
90,41959.41667,19
90,41959.45833,25
90,41959.5,21
90,41959.54167,28
90,41959.58333,33
90,41959.625,33
90,41959.66667,31
90,41959.70833,35
90,41959.75,53
90,41959.79167,47
90,41959.83333,24
90,41959.875,23
90,41959.91667,18
90,41959.95833,28
90,41960,21
90,41960.04167,29
90,41960.08333,28
90,41960.125,39
90,41960.16667,47
90,41960.20833,43
90,41960.25,31
90,41960.29167,28
90,41960.33333,34
90,41960.375,26
90,41960.41667,31
90,41960.45833,40
90,41960.5,39
90,41960.54167,40
90,41960.58333,25
90,41960.625,34
90,41960.66667,24
90,41960.70833,34
90,41960.75,46
90,41960.79167,38
90,41960.83333,32
90,41960.875,28
90,41960.91667,26
90,41960.95833,27
90,41961,30
90,41961.04167,32
90,41961.08333,29
90,41961.125,26
90,41961.16667,34
90,41961.20833,34
90,41961.25,27
90,41961.29167,29
90,41961.33333,25
90,41961.375,30
90,41961.41667,29
90,41961.45833,33
90,41961.5,44
90,41961.54167,49
90,41961.58333,42
90,41961.625,40
90,41961.66667,29
90,41961.70833,33
90,41961.75,52
90,41961.79167,41
90,41961.83333,30
90,41961.875,30
90,41961.91667,37
90,41961.95833,31
90,41962,25
90,41962.04167,21
90,41962.08333,29
90,41962.125,28
90,41962.16667,31
90,41962.20833,25
90,41962.25,23
90,41962.29167,28
90,41962.33333,29
90,41962.375,27
90,41962.41667,32
90,41962.45833,42
90,41962.5,36
90,41962.54167,21
90,41962.58333,25
90,41962.625,25
90,41962.66667,23
90,41962.70833,27
90,41962.75,47
90,41962.79167,44
90,41962.83333,26
90,41962.875,18
90,41962.91667,28
90,41962.95833,24
90,41963,25
90,41963.04167,20
90,41963.08333,29
90,41963.125,27
90,41963.16667,28
90,41963.20833,30
90,41963.25,33
90,41963.29167,32
90,41963.33333,36
90,41963.375,39
90,41963.41667,49
90,41963.45833,40
90,41963.5,35
90,41963.54167,30
90,41963.58333,25
90,41963.625,31
90,41963.66667,20
90,41963.70833,22
90,41963.75,39
90,41963.79167,28
90,41963.83333,53
90,41963.875,76
90,41963.91667,73
90,41963.95833,47
90,41964,38
90,41964.04167,43
90,41964.08333,51
90,41964.125,40
90,41964.16667,39
90,41964.20833,40
90,41964.25,44
90,41964.29167,38
90,41964.33333,47
90,41964.375,44
90,41964.41667,39
90,41964.45833,32
90,41964.5,23
90,41964.54167,25
90,41964.58333,26
90,41964.625,29
90,41964.66667,28
90,41964.70833,39
90,41964.75,45
90,41964.79167,51
90,41964.83333,43
90,41964.875,34
90,41964.91667,37
90,41964.95833,43
90,41965,49
90,41965.04167,41
90,41965.08333,62
90,41965.125,42
90,41965.16667,47
90,41965.20833,37
90,41965.25,43
90,41965.29167,34
90,41965.33333,43
90,41965.375,31
90,41965.41667,23
90,41965.45833,33
90,41965.5,52
90,41965.54167,36
90,41965.58333,43
90,41965.625,88
90,41965.66667,92
90,41965.70833,76
90,41965.75,79
90,41965.79167,89
90,41965.83333,81
90,41965.875,83
90,41965.91667,70
90,41965.95833,68
90,41966,48
90,41966.04167,66
90,41966.08333,65
90,41966.125,60
90,41966.16667,61
90,41966.20833,60
90,41966.25,63
90,41966.29167,56
90,41966.33333,60
90,41966.375,69
90,41966.41667,65
90,41966.45833,74
90,41966.5,72
90,41966.54167,66
90,41966.58333,58
90,41966.625,55
90,41966.66667,61
90,41966.70833,52
90,41966.75,57
90,41966.79167,60
90,41966.83333,53
90,41966.875,55
90,41966.91667,44
90,41966.95833,52
90,41967,47
90,41967.04167,57
90,41967.08333,53
90,41967.125,55
90,41967.16667,49
90,41967.20833,49
90,41967.25,30
90,41967.29167,28
90,41967.33333,49
90,41967.375,47
90,41967.41667,44
90,41967.45833,33
90,41967.5,45
90,41967.54167,50
90,41967.58333,50
90,41967.625,59
90,41967.66667,56
90,41967.70833,60
90,41967.75,71
90,41967.79167,62
90,41967.83333,52
90,41967.875,48
90,41967.91667,46
90,41967.95833,49
90,41968,44
90,41968.04167,38
90,41968.08333,34
90,41968.125,39
90,41968.16667,44
90,41968.20833,46
90,41968.25,44
90,41968.29167,46
90,41968.33333,38
90,41968.375,42
90,41968.41667,44
90,41968.45833,45
90,41968.5,46
90,41968.54167,47
90,41968.58333,41
90,41968.625,38
90,41968.66667,37
90,41968.70833,38
90,41968.75,28
90,41968.79167,16
90,41968.83333,21
90,41968.875,20
90,41968.91667,19
90,41968.95833,27
90,41969,30
90,41969.04167,17
90,41969.08333,29
90,41969.125,23
90,41969.16667,27
90,41969.20833,26
90,41969.25,27
90,41969.29167,31
90,41969.33333,26
90,41969.375,33
90,41969.41667,28
90,41969.45833,33
90,41969.5,50
90,41969.54167,35
90,41969.58333,33
90,41969.625,32
90,41969.66667,24
90,41969.70833,30
90,41969.75,46
90,41969.79167,43
90,41969.83333,30
90,41969.875,22
90,41969.91667,24
90,41969.95833,21
90,41970,23
90,41970.04167,27
90,41970.08333,23
90,41970.125,22
90,41970.16667,20
90,41970.20833,21
90,41970.25,17
90,41970.29167,18
90,41970.33333,28
90,41970.375,26
90,41970.41667,33
90,41970.45833,38
90,41970.5,32
90,41970.54167,25
90,41970.58333,26
90,41970.625,31
90,41970.66667,27
90,41970.70833,33
90,41970.75,33
90,41970.79167,44
90,41970.83333,44
90,41970.875,17
90,41970.91667,25
90,41970.95833,25
90,41971,33
90,41971.04167,25
90,41971.08333,23
90,41971.125,23
90,41971.16667,21
90,41971.20833,23
90,41971.25,19
90,41971.29167,23
90,41971.33333,30
90,41971.375,36
90,41971.41667,44
90,41971.45833,35
90,41971.5,40
90,41971.54167,27
90,41971.58333,23
90,41971.625,17
90,41971.66667,15
90,41971.70833,9
90,41971.75,5
90,41971.79167,3
90,41971.83333,3
90,41971.875,2
90,41971.91667,2
90,41971.95833,4
90,41972,3
90,41972.04167,1
90,41972.08333,5
90,41972.125,8
90,41972.16667,4
90,41972.20833,6
90,41972.25,5
90,41972.29167,12
90,41972.33333,4
90,41972.375,19
90,41972.41667,13
90,41972.45833,26
90,41972.5,24
90,41972.54167,16
90,41972.58333,16
90,41972.625,25
90,41972.66667,34
90,41972.70833,33
90,41972.75,22
90,41972.79167,29
90,41972.83333,19
90,41972.875,22
90,41972.91667,24
90,41972.95833,18
90,41973,20
90,41973.04167,22
90,41973.08333,14
90,41973.125,13
90,41973.16667,15
90,41973.20833,14
90,41973.25,13
90,41973.29167,18
90,41973.33333,16
90,41973.375,20
90,41973.41667,16
90,41973.45833,16
90,41973.5,12
90,41973.54167,32
90,41973.58333,21
90,41973.625,17
90,41973.66667,11
90,41973.70833,12
90,41973.75,11
90,41973.79167,20
90,41973.83333,10
90,41973.875,15
90,41973.91667,11
90,41973.95833,9
90,41974,12
90,41974.04167,1
90,41974.08333,6
90,41974.125,5
90,41974.16667,13
90,41974.20833,16
90,41974.25,21
90,41974.29167,26
90,41974.33333,20
90,41974.375,28
90,41974.41667,40
90,41974.45833,53
90,41974.5,73
90,41974.54167,68
90,41974.58333,83
90,41974.625,71
90,41974.66667,42
90,41974.70833,32
90,41974.75,29
90,41974.79167,34
90,41974.83333,39
90,41974.875,44
90,41974.91667,35
90,41974.95833,39
90,41975,39
90,41975.04167,37
90,41975.08333,46
90,41975.125,43
90,41975.16667,54
90,41975.20833,69
90,41975.25,91
90,41975.29167,109
90,41975.33333,133
90,41975.375,135
90,41975.41667,131
90,41975.45833,127
90,41975.5,122
90,41975.54167,100
90,41975.58333,69
90,41975.625,59
90,41975.66667,42
90,41975.70833,31
90,41975.75,26
90,41975.79167,25
90,41975.83333,18
90,41975.875,17
90,41975.91667,16
90,41975.95833,18
90,41976,14
90,41976.04167,20
90,41976.08333,19
90,41976.125,14
90,41976.16667,21
90,41976.20833,23
90,41976.25,17
90,41976.29167,14
90,41976.33333,18
90,41976.375,17
90,41976.41667,25
90,41976.45833,25
90,41976.5,14
90,41976.54167,22
90,41976.58333,30
90,41976.625,29
90,41976.66667,36
90,41976.70833,32
90,41976.75,35
90,41976.79167,37
90,41976.83333,35
90,41976.875,40
90,41976.91667,16
90,41976.95833,16
90,41977,15
90,41977.04167,11
90,41977.08333,15
90,41977.125,12
90,41977.16667,13
90,41977.20833,19
90,41977.25,23
90,41977.29167,29
90,41977.33333,45
90,41977.375,42
90,41977.41667,40
90,41977.45833,41
90,41977.5,48
90,41977.54167,42
90,41977.58333,39
90,41977.625,39
90,41977.66667,38
90,41977.70833,49
90,41977.75,38
90,41977.79167,40
90,41977.83333,39
90,41977.875,37
90,41977.91667,34
90,41977.95833,38
90,41978,37
90,41978.04167,33
90,41978.08333,35
90,41978.125,34
90,41978.16667,34
90,41978.20833,33
90,41978.25,30
90,41978.29167,30
90,41978.33333,35
90,41978.375,32
90,41978.41667,32
90,41978.45833,39
90,41978.5,33
90,41978.54167,30
90,41978.58333,20
90,41978.625,26
90,41978.66667,22
90,41978.70833,28
90,41978.75,28
90,41978.79167,19
90,41978.83333,21
90,41978.875,21
90,41978.91667,22
90,41978.95833,23
90,41979,22
90,41979.04167,21
90,41979.08333,22
90,41979.125,15
90,41979.16667,22
90,41979.20833,12
90,41979.25,14
90,41979.29167,18
90,41979.33333,12
90,41979.375,19
90,41979.41667,18
90,41979.45833,26
90,41979.5,20
90,41979.54167,19
90,41979.58333,28
90,41979.625,21
90,41979.66667,17
90,41979.70833,28
90,41979.75,31
90,41979.79167,37
90,41979.83333,38
90,41979.875,39
90,41979.91667,37
90,41979.95833,35
90,41980,35
90,41980.04167,46
90,41980.08333,35
90,41980.125,30
90,41980.16667,29
90,41980.20833,26
90,41980.25,29
90,41980.29167,24
90,41980.33333,23
90,41980.375,20
90,41980.41667,22
90,41980.45833,19
90,41980.5,20
90,41980.54167,12
90,41980.58333,8
90,41980.625,20
90,41980.66667,19
90,41980.70833,18
90,41980.75,21
90,41980.79167,18
90,41980.83333,16
90,41980.875,21
90,41980.91667,16
90,41980.95833,26
90,41981,24
90,41981.04167,12
90,41981.08333,16
90,41981.125,16
90,41981.16667,23
90,41981.20833,26
90,41981.25,42
90,41981.29167,40
90,41981.33333,41
90,41981.375,37
90,41981.41667,48
90,41981.45833,42
90,41981.5,34
90,41981.54167,26
90,41981.58333,24
90,41981.625,24
90,41981.66667,16
90,41981.70833,27
90,41981.75,36
90,41981.79167,28
90,41981.83333,36
90,41981.875,51
90,41981.91667,29
90,41981.95833,16
90,41982,26
90,41982.04167,26
90,41982.08333,29
90,41982.125,26
90,41982.16667,31
90,41982.20833,33
90,41982.25,32
90,41982.29167,36
90,41982.33333,33
90,41982.375,34
90,41982.41667,31
90,41982.45833,25
90,41982.5,33
90,41982.54167,27
90,41982.58333,25
90,41982.625,19
90,41982.66667,16
90,41982.70833,23
90,41982.75,45
90,41982.79167,43
90,41982.83333,22
90,41982.875,19
90,41982.91667,20
90,41982.95833,19
90,41983,17
90,41983.04167,12
90,41983.08333,19
90,41983.125,27
90,41983.16667,14
90,41983.20833,14
90,41983.25,16
90,41983.29167,20
90,41983.33333,19
90,41983.375,25
90,41983.41667,29
90,41983.45833,38
90,41983.5,40
90,41983.54167,21
90,41983.58333,23
90,41983.625,29
90,41983.66667,27
90,41983.70833,33
90,41983.75,28
90,41983.79167,22
90,41983.83333,18
90,41983.875,19
90,41983.91667,20
90,41983.95833,13
90,41984,16
90,41984.04167,14
90,41984.08333,25
90,41984.125,24
90,41984.16667,32
90,41984.20833,48
90,41984.25,46
90,41984.29167,40
90,41984.33333,51
90,41984.375,64
90,41984.41667,66
90,41984.45833,72
90,41984.5,57
90,41984.54167,61
90,41984.58333,52
90,41984.625,47
90,41984.66667,34
90,41984.70833,41
90,41984.75,48
90,41984.79167,55
90,41984.83333,44
90,41984.875,31
90,41984.91667,27
90,41984.95833,30
90,41985,27
90,41985.04167,22
90,41985.08333,33
90,41985.125,34
90,41985.16667,30
90,41985.20833,28
90,41985.25,23
90,41985.29167,22
90,41985.33333,24
90,41985.375,25
90,41985.41667,29
90,41985.45833,23
90,41985.5,20
90,41985.54167,19
90,41985.58333,19
90,41985.625,23
90,41985.66667,25
90,41985.70833,34
90,41985.75,34
90,41985.79167,34
90,41985.83333,29
90,41985.875,31
90,41985.91667,22
90,41985.95833,21
90,41986,19
90,41986.04167,20
90,41986.08333,16
90,41986.125,23
90,41986.16667,25
90,41986.20833,27
90,41986.25,28
90,41986.29167,22
90,41986.33333,18
90,41986.375,18
90,41986.41667,18
90,41986.45833,27
90,41986.5,25
90,41986.54167,17
90,41986.58333,22
90,41986.625,20
90,41986.66667,14
90,41986.70833,19
90,41986.75,24
90,41986.79167,17
90,41986.83333,19
90,41986.875,18
90,41986.91667,19
90,41986.95833,16
90,41987,16
90,41987.04167,11
90,41987.08333,16
90,41987.125,17
90,41987.16667,14
90,41987.20833,11
90,41987.25,15
90,41987.29167,13
90,41987.33333,16
90,41987.375,16
90,41987.41667,17
90,41987.45833,24
90,41987.5,23
90,41987.54167,27
90,41987.58333,28
90,41987.625,27
90,41987.66667,29
90,41987.70833,31
90,41987.75,37
90,41987.79167,39
90,41987.83333,42
90,41987.875,42
90,41987.91667,45
90,41987.95833,52
90,41988,44
90,41988.04167,42
90,41988.08333,44
90,41988.125,47
90,41988.16667,63
90,41988.20833,61
90,41988.25,59
90,41988.29167,61
90,41988.33333,65
90,41988.375,72
90,41988.41667,75
90,41988.45833,64
90,41988.5,66
90,41988.54167,67
90,41988.58333,63
90,41988.625,76
90,41988.66667,74
90,41988.70833,80
90,41988.75,75
90,41988.79167,58
90,41988.83333,51
90,41988.875,41
90,41988.91667,38
90,41988.95833,29
90,41989,25
90,41989.04167,32
90,41989.08333,31
90,41989.125,16
90,41989.16667,20
90,41989.20833,34
90,41989.25,38
90,41989.29167,44
90,41989.33333,42
90,41989.375,40
90,41989.41667,29
90,41989.45833,26
90,41989.5,34
90,41989.54167,32
90,41989.58333,34
90,41989.625,36
90,41989.66667,26
90,41989.70833,23
90,41989.75,19
90,41989.79167,16
90,41989.83333,15
90,41989.875,15
90,41989.91667,21
90,41989.95833,19
90,41990,15
90,41990.04167,21
90,41990.08333,17
90,41990.125,9
90,41990.16667,16
90,41990.20833,18
90,41990.25,15
90,41990.29167,5
90,41990.33333,13
90,41990.375,7
90,41990.41667,13
90,41990.45833,18
90,41990.5,8
90,41990.54167,16
90,41990.58333,16
90,41990.625,17
90,41990.66667,23
90,41990.70833,23
90,41990.75,26
90,41990.79167,21
90,41990.83333,24
90,41990.875,20
90,41990.91667,15
90,41990.95833,19
90,41991,13
90,41991.04167,10
90,41991.08333,13
90,41991.125,12
90,41991.16667,16
90,41991.20833,12
90,41991.25,14
90,41991.29167,13
90,41991.33333,14
90,41991.375,14
90,41991.41667,16
90,41991.45833,15
90,41991.5,16
90,41991.54167,14
90,41991.58333,25
90,41991.625,40
90,41991.66667,19
90,41991.70833,22
90,41991.75,34
90,41991.79167,18
90,41991.83333,11
90,41991.875,17
90,41991.91667,11
90,41991.95833,13
90,41992,12
90,41992.04167,3
90,41992.08333,9
90,41992.125,15
90,41992.16667,12
90,41992.20833,14
90,41992.25,20
90,41992.29167,29
90,41992.33333,26
90,41992.375,37
90,41992.41667,41
90,41992.45833,49
90,41992.5,48
90,41992.54167,58
90,41992.58333,55
90,41992.625,63
90,41992.66667,48
90,41992.70833,74
90,41992.75,63
90,41992.79167,50
90,41992.83333,40
90,41992.875,38
90,41992.91667,30
90,41992.95833,13
90,41993,20
90,41993.04167,21
90,41993.08333,23
90,41993.125,25
90,41993.16667,12
90,41993.20833,12
90,41993.25,22
90,41993.29167,17
90,41993.33333,30
90,41993.375,58
90,41993.41667,59
90,41993.45833,54
90,41993.5,51
90,41993.54167,49
90,41993.58333,32
90,41993.625,21
90,41993.66667,12
90,41993.70833,9
90,41993.75,10
90,41993.79167,9
90,41993.83333,11
90,41993.875,14
90,41993.91667,16
90,41993.95833,12
90,41994,15
90,41994.04167,11
90,41994.08333,18
90,41994.125,15
90,41994.16667,17
90,41994.20833,11
90,41994.25,11
90,41994.29167,14
90,41994.33333,13
90,41994.375,14
90,41994.41667,17
90,41994.45833,18
90,41994.5,18
90,41994.54167,18
90,41994.58333,20
90,41994.625,19
90,41994.66667,22
90,41994.70833,17
90,41994.75,18
90,41994.79167,17
90,41994.83333,16
90,41994.875,15
90,41994.91667,17
90,41994.95833,19
90,41995,15
90,41995.04167,5
90,41995.08333,17
90,41995.125,15
90,41995.16667,18
90,41995.20833,16
90,41995.25,16
90,41995.29167,18
90,41995.33333,21
90,41995.375,23
90,41995.41667,29
90,41995.45833,19
90,41995.5,26
90,41995.54167,21
90,41995.58333,25
90,41995.625,21
90,41995.66667,20
90,41995.70833,19
90,41995.75,23
90,41995.79167,15
90,41995.83333,15
90,41995.875,16
90,41995.91667,21
90,41995.95833,10
90,41996,21
90,41996.04167,10
90,41996.08333,16
90,41996.125,11
90,41996.16667,8
90,41996.20833,11
90,41996.25,13
90,41996.29167,9
90,41996.33333,16
90,41996.375,28
90,41996.41667,19
90,41996.45833,24
90,41996.5,27
90,41996.54167,34
90,41996.58333,30
90,41996.625,37
90,41996.66667,25
90,41996.70833,39
90,41996.75,45
90,41996.79167,49
90,41996.83333,49
90,41996.875,40
90,41996.91667,33
90,41996.95833,31
90,41997,37
90,41997.04167,42
90,41997.08333,46
90,41997.125,41
90,41997.16667,49
90,41997.20833,43
90,41997.25,35
90,41997.29167,33
90,41997.33333,37
90,41997.375,33
90,41997.41667,37
90,41997.45833,38
90,41997.5,45
90,41997.54167,53
90,41997.58333,58
90,41997.625,65
90,41997.66667,66
90,41997.70833,54
90,41997.75,46
90,41997.79167,43
90,41997.83333,44
90,41997.875,47
90,41997.91667,54
90,41997.95833,60
90,41998,50
90,41998.04167,55
90,41998.08333,52
90,41998.125,56
90,41998.16667,45
90,41998.20833,45
90,41998.25,35
90,41998.29167,28
90,41998.33333,18
90,41998.375,20
90,41998.41667,20
90,41998.45833,16
90,41998.5,21
90,41998.54167,15
90,41998.58333,14
90,41998.625,15
90,41998.66667,7
90,41998.70833,15
90,41998.75,18
90,41998.79167,12
90,41998.83333,19
90,41998.875,13
90,41998.91667,20
90,41998.95833,14
90,41999,17
90,41999.04167,23
90,41999.08333,21
90,41999.125,20
90,41999.16667,22
90,41999.20833,22
90,41999.25,22
90,41999.29167,24
90,41999.33333,20
90,41999.375,26
90,41999.41667,27
90,41999.45833,28
90,41999.5,19
90,41999.54167,25
90,41999.58333,31
90,41999.625,24
90,41999.66667,21
90,41999.70833,24
90,41999.75,51
90,41999.79167,47
90,41999.83333,22
90,41999.875,17
90,41999.91667,21
90,41999.95833,22
90,42000,22
90,42000.04167,13
90,42000.08333,24
90,42000.125,22
90,42000.16667,18
90,42000.20833,10
90,42000.25,11
90,42000.29167,13
90,42000.33333,17
90,42000.375,14
90,42000.41667,16
90,42000.45833,22
90,42000.5,32
90,42000.54167,26
90,42000.58333,20
90,42000.625,16
90,42000.66667,15
90,42000.70833,19
90,42000.75,41
90,42000.79167,18
90,42000.83333,18
90,42000.875,8
90,42000.91667,11
90,42000.95833,10
90,42001,10
90,42001.04167,9
90,42001.08333,21
90,42001.125,18
90,42001.16667,24
90,42001.20833,25
90,42001.25,26
90,42001.29167,32
90,42001.33333,39
90,42001.375,40
90,42001.41667,44
90,42001.45833,50
90,42001.5,56
90,42001.54167,66
90,42001.58333,77
90,42001.625,86
90,42001.66667,87
90,42001.70833,76
90,42001.75,79
90,42001.79167,77
90,42001.83333,60
90,42001.875,63
90,42001.91667,60
90,42001.95833,63
90,42002,70
90,42002.04167,92
90,42002.08333,89
90,42002.125,91
90,42002.16667,85
90,42002.20833,92
90,42002.25,85
90,42002.29167,86
90,42002.33333,91
90,42002.375,89
90,42002.41667,98
90,42002.45833,97
90,42002.5,103
90,42002.54167,115
90,42002.58333,107
90,42002.625,110
90,42002.66667,115
90,42002.70833,121
90,42002.75,115
90,42002.79167,115
90,42002.83333,114
90,42002.875,126
90,42002.91667,126
90,42002.95833,128
90,42003,122
90,42003.04167,131
90,42003.08333,135
90,42003.125,136
90,42003.16667,133
90,42003.20833,117
90,42003.25,117
90,42003.29167,104
90,42003.33333,100
90,42003.375,84
90,42003.41667,86
90,42003.45833,75
90,42003.5,64
90,42003.54167,48
90,42003.58333,36
90,42003.625,30
90,42003.66667,24
90,42003.70833,25
90,42003.75,30
90,42003.79167,23
90,42003.83333,17
90,42003.875,25
90,42003.91667,20
90,42003.95833,22
90,42004,16
90,42004.04167,21
90,42004.08333,24
90,42004.125,17
90,42004.16667,17
90,42004.20833,14
90,42004.25,16
90,42004.29167,18
90,42004.33333,20
90,42004.375,22
90,42004.41667,25
90,42004.45833,17
90,42004.5,20
90,42004.54167,15
90,42004.58333,21
90,42004.625,26
90,42004.66667,23
90,42004.70833,20
90,42004.75,18
90,42004.79167,15
90,42004.83333,18
90,42004.875,24
90,42004.91667,29
90,42004.95833,28
